Wall time,Step,Value
1513837772.1078794,8560,-12.0
1513837772.4318428,8570,95.0
1513837772.7589767,8580,95.0
1513837773.1878705,8590,-12.0
1513837773.480943,8600,-12.0
1513837773.7767968,8610,95.0
1513837774.2105064,8620,-12.0
1513837774.6025782,8630,-12.0
1513837774.9375541,8640,93.0
1513837775.3632865,8650,-12.0
1513837775.6759071,8660,-17.0
1513837775.982813,8670,93.0
1513837776.413406,8680,-12.0
1513837776.6961646,8690,93.0
1513837777.006509,8700,93.0
1513837777.4343634,8710,95.0
1513837777.7487206,8720,-12.0
1513837778.0377507,8730,95.0
1513837778.415648,8740,95.0
1513837778.7261786,8750,-12.0
1513837779.011894,8760,-12.0
1513837779.426975,8770,-12.0
1513837779.78278,8780,-12.0
1513837780.0932255,8790,-12.0
1513837780.5048075,8800,-12.0
1513837780.8083317,8810,95.0
1513837781.1056623,8820,-12.0
1513837781.5251877,8830,-12.0
1513837781.8435168,8840,-12.0
1513837782.1701374,8850,-17.0
1513837782.5463874,8860,-12.0
1513837782.8972437,8870,-12.0
1513837783.2408452,8880,-17.0
1513837783.6592429,8890,-12.0
1513837783.9622638,8900,95.0
1513837784.2641852,8910,95.0
1513837784.6887891,8920,95.0
1513837785.0085917,8930,-12.0
1513837785.3334696,8940,-12.0
1513837785.748565,8950,-17.0
1513837786.076908,8960,95.0
1513837786.37965,8970,-17.0
1513837786.793018,8980,95.0
1513837787.105457,8990,95.0
1513837787.765764,9000,-12.0
1513837788.2132268,9010,-12.0
1513837788.5122235,9020,95.0
1513837788.815702,9030,95.0
1513837789.2232127,9040,-17.0
1513837789.5276625,9050,-17.0
1513837789.8435106,9060,-12.0
1513837790.2516024,9070,-12.0
1513837790.5392911,9080,95.0
1513837790.8559456,9090,-12.0
1513837791.2827778,9100,95.0
1513837791.5784802,9110,-17.0
1513837791.9195435,9120,-12.0
1513837792.330289,9130,-12.0
1513837792.6387846,9140,95.0
1513837792.9553761,9150,95.0
1513837793.3406634,9160,-12.0
1513837793.6556203,9170,95.0
1513837793.9550385,9180,-12.0
1513837794.370939,9190,-12.0
1513837794.667572,9200,95.0
1513837794.9879475,9210,-12.0
1513837795.405912,9220,-12.0
1513837795.714971,9230,-12.0
1513837796.0176857,9240,93.0
1513837796.4403021,9250,95.0
1513837796.7624075,9260,-12.0
1513837797.092544,9270,95.0
1513837797.5341651,9280,95.0
1513837797.8476245,9290,-12.0
1513837798.142535,9300,-12.0
1513837798.5458791,9310,-17.0
1513837798.913059,9320,95.0
1513837799.2381535,9330,-12.0
1513837799.6425853,9340,-12.0
1513837799.9686866,9350,-12.0
1513837800.2808163,9360,-17.0
1513837800.6979015,9370,95.0
1513837801.0283003,9380,-12.0
1513837801.339592,9390,-12.0
1513837801.7564197,9400,95.0
1513837802.0763197,9410,-12.0
1513837802.4133782,9420,-12.0
1513837802.7915716,9430,-12.0
1513837803.100535,9440,-12.0
1513837803.4167104,9450,-12.0
1513837803.8225505,9460,-12.0
1513837804.1287732,9470,95.0
1513837804.4363694,9480,-12.0
1513837804.844407,9490,95.0
1513837805.1770296,9500,-17.0
1513837805.475357,9510,95.0
1513837805.8998213,9520,-12.0
1513837806.1997004,9530,95.0
1513837806.514609,9540,-12.0
1513837806.984408,9550,95.0
1513837807.3560743,9560,-17.0
1513837807.6883204,9570,-12.0
1513837808.0776556,9580,-12.0
1513837808.3710477,9590,-12.0
1513837808.6785648,9600,95.0
1513837809.0745988,9610,95.0
1513837809.4138265,9620,95.0
1513837809.7430446,9630,93.0
1513837810.183168,9640,95.0
1513837810.4929163,9650,-12.0
1513837810.8222406,9660,-12.0
1513837811.2487166,9670,-12.0
1513837811.552217,9680,-12.0
1513837811.8661819,9690,-12.0
1513837812.3050199,9700,-12.0
1513837812.656895,9710,-12.0
1513837812.9687574,9720,-17.0
1513837813.3605638,9730,-12.0
1513837813.6906078,9740,-12.0
1513837814.007958,9750,95.0
1513837814.3983681,9760,-12.0
1513837814.6936607,9770,-12.0
1513837815.0160224,9780,93.0
1513837815.3844445,9790,95.0
1513837815.690112,9800,95.0
1513837816.0364084,9810,-12.0
1513837816.4390793,9820,95.0
1513837816.7733796,9830,-12.0
1513837817.0856977,9840,-12.0
1513837817.5016916,9850,95.0
1513837817.8491023,9860,-17.0
1513837818.1853108,9870,95.0
1513837818.6291523,9880,-12.0
1513837818.9389005,9890,-12.0
1513837819.252926,9900,93.0
1513837819.6845896,9910,-12.0
1513837820.0183344,9920,95.0
1513837820.355221,9930,-12.0
1513837820.7892308,9940,95.0
1513837821.0801034,9950,-17.0
1513837821.4291852,9960,-12.0
1513837821.8785932,9970,95.0
1513837822.1837652,9980,-12.0
1513837822.5013628,9990,-12.0
