Wall time,Step,Value
1513837779.4670491,8770,52.0
1513837779.8036866,8780,95.0
1513837780.2126565,8790,52.0
1513837780.5192769,8800,95.0
1513837780.8233435,8810,95.0
1513837781.210568,8820,64.0
1513837781.556922,8830,71.0
1513837781.8755586,8840,71.0
1513837782.2688465,8850,71.0
1513837782.6026561,8860,71.0
1513837782.9297516,8870,83.0
1513837783.3535929,8880,83.0
1513837783.6832256,8890,83.0
1513837783.995512,8900,71.0
1513837784.3889332,8910,71.0
1513837784.7284293,8920,59.0
1513837785.048425,8930,59.0
1513837785.4516146,8940,59.0
1513837785.78441,8950,83.0
1513837786.1014104,8960,83.0
1513837786.5011168,8970,71.0
1513837786.8284874,8980,71.0
1513837787.1289625,8990,83.0
1513837787.8874002,9000,71.0
1513837788.2363267,9010,83.0
1513837788.5447342,9020,71.0
1513837788.9246728,9030,64.0
1513837789.2382798,9040,95.0
1513837789.5590632,9050,71.0
1513837789.9592617,9060,64.0
1513837790.266909,9070,95.0
1513837790.5714471,9080,71.0
1513837790.98635,9090,95.0
1513837791.3062034,9100,83.0
1513837791.6016974,9110,83.0
1513837792.0439715,9120,71.0
1513837792.3535328,9130,83.0
1513837792.6704957,9140,71.0
1513837793.049704,9150,95.0
1513837793.3717167,9160,71.0
1513837793.6858516,9170,71.0
1513837794.0662844,9180,83.0
1513837794.3937943,9190,83.0
1513837794.7076788,9200,59.0
1513837795.1128736,9210,71.0
1513837795.4208267,9220,95.0
1513837795.7379658,9230,83.0
1513837796.1369605,9240,71.0
1513837796.4725308,9250,71.0
1513837796.7933793,9260,71.0
1513837797.2202895,9270,71.0
1513837797.5656235,9280,71.0
1513837797.879015,9290,64.0
1513837798.2439768,9300,71.0
1513837798.606063,9310,59.0
1513837798.9545143,9320,71.0
1513837799.35702,9330,71.0
1513837799.6807742,9340,71.0
1513837799.9916613,9350,83.0
1513837800.4116979,9360,52.0
1513837800.7356675,9370,83.0
1513837801.043342,9380,95.0
1513837801.4577227,9390,71.0
1513837801.7770004,9400,95.0
1513837802.113051,9410,71.0
1513837802.5146666,9420,95.0
1513837802.8237178,9430,64.0
1513837803.124115,9440,83.0
1513837803.5132797,9450,95.0
1513837803.8598359,9460,71.0
1513837804.1622045,9470,71.0
1513837804.5592618,9480,71.0
1513837804.8761914,9490,64.0
1513837805.2006907,9500,83.0
1513837805.6012144,9510,64.0
1513837805.932714,9520,71.0
1513837806.239833,9530,59.0
1513837806.6782334,9540,71.0
1513837807.0256877,9550,71.0
1513837807.3853886,9560,83.0
1513837807.7912266,9570,83.0
1513837808.093131,9580,95.0
1513837808.4035897,9590,71.0
1513837808.7852023,9600,64.0
1513837809.113243,9610,83.0
1513837809.4534967,9620,59.0
1513837809.8782537,9630,52.0
1513837810.2146475,9640,71.0
1513837810.5177555,9650,83.0
1513837810.948282,9660,64.0
1513837811.2639928,9670,95.0
1513837811.5838377,9680,71.0
1513837811.9956772,9690,71.0
1513837812.3453217,9700,59.0
1513837812.6786656,9710,95.0
1513837813.0670269,9720,83.0
1513837813.3924112,9730,71.0
1513837813.729915,9740,59.0
1513837814.112776,9750,71.0
1513837814.4137375,9760,95.0
1513837814.7336752,9770,45.0
1513837815.1157334,9780,83.0
1513837815.3993847,9790,95.0
1513837815.7332053,9800,52.0
1513837816.1565905,9810,64.0
1513837816.4702823,9820,71.0
1513837816.8053136,9830,71.0
1513837817.1946306,9840,83.0
1513837817.532292,9850,71.0
1513837817.8893292,9860,45.0
1513837818.3078322,9870,64.0
1513837818.6458268,9880,95.0
1513837818.977257,9890,45.0
1513837819.3735452,9900,83.0
1513837819.715947,9910,71.0
1513837820.0334034,9920,95.0
1513837820.4669435,9930,83.0
1513837820.8135355,9940,83.0
1513837821.1201386,9950,52.0
1513837821.5769112,9960,71.0
1513837821.910286,9970,64.0
1513837822.215246,9980,64.0
1513837822.624885,9990,71.0
